tot_time,method,run,map,iterations,finished,collided_cnt,timeout_cnt,reached_cnt,steps_sum,sim_time,storage_time,node_cnt,path_node_cnt,env_export_t,env_import_t,env_render_t,env_reset_t,env_step_t
557.3909037060002,TwoControl,run_28,Piped,72779,False,67352,0,5427,400000,35.14091690375244,336.24852359677243,10302,0,33.58500031506628,34.7843714086448,1.5920051147149934,4.327647495050769,119.3328631916338
507.97242947700033,TwoControl,run_8,Piped,60536,False,55974,0,4562,400001,30.530319462282932,305.411023045197,8934,0,29.332586882932446,28.703027854369793,1.7224706181623333,3.5752080958027364,115.74089096100033
456.55648815099994,TwoControl,run_5,Piped,78096,False,72126,0,5970,400003,31.18427348285877,233.0237536979239,11266,0,35.52966012696561,35.65332475084142,1.5959358660911676,4.459650624989081,116.81058132125509
534.6396363640015,TwoControl,run_21,Piped,66672,False,61453,0,5219,400000,29.252931017308583,321.90898360180836,11025,0,32.92344108695579,34.430123282061686,1.668807350408315,3.999140471820283,113.59029501931036
304.5018406699983,TwoControl,run_29,Piped,19391,False,17865,0,1526,400000,54.55543387896432,84.26708266296373,17354,0,57.79330293618477,8.941432698975404,1.8399617724662676,1.0929765708842751,139.5580730440961
309.11970844400093,TwoControl,run_30,Piped,51274,False,47386,0,3888,400017,32.57984254328949,117.15857897410388,7851,0,25.7787523040206,25.103267357979348,1.7166278130825958,2.9123162912401312,116.7121711516902
527.615059922,TwoControl,run_1,Piped,79295,False,73213,0,6082,400011,35.38754456949937,297.0325322583176,11186,0,34.80650074197547,38.9173483994,1.6308670843063737,4.601511578401187,120.71752189256404
452.36558743300156,TwoControl,run_14,Piped,57033,False,52657,0,4376,400024,30.12700158684129,254.66326942392152,8933,0,27.277372672024285,27.801282722042743,1.6645639317157475,3.3834148296537023,115.70004045350652
418.4207020249996,TwoControl,run_2,Piped,47865,False,44233,0,3632,400000,27.858633624164213,231.2117814386893,9021,0,29.1922532638564,22.995134883421997,1.706619122007396,2.7766978020808892,111.74718661689076
452.0809927270002,TwoControl,run_24,Piped,39804,False,36698,0,3106,400035,49.661618923653805,228.76979629802008,14058,0,46.0209021979972,18.935096603174316,1.7773646840669244,2.398837120794269,136.98492586537031
532.9114185559993,TwoControl,run_7,Piped,73892,False,68358,0,5534,400013,32.132047228775264,311.0878210990886,10344,0,31.57681076201152,37.831725853124226,1.632895524817286,4.370711542074787,118.14559561338501
619.9168444030001,TwoControl,run_3,Piped,74926,False,69022,0,5904,400003,28.2609203683096,400.0640172740659,10881,0,34.96978897205736,35.87105669908124,1.660207210246881,4.400742691806954,114.36765175419896
180.68323051300104,TwoControl,run_10,Piped,35479,True,32752,0,2727,274556,26.40549673251735,43.43363017012234,6123,119,19.239402949082432,16.137361256989607,1.1523561365829664,1.968516727009046,85.06247057921246
539.2995415699988,TwoControl,run_23,Piped,79204,False,73166,0,6038,400000,38.101728223700775,305.10078432380215,11479,0,37.818535608126695,37.239936689958995,1.5929989245450997,4.598622868192251,123.09973813743272
358.7186529340106,TwoControl,run_17,Piped,67881,False,62644,0,5237,400000,33.703069759882055,136.05143083934672,11889,0,37.772447878553066,31.5417367797927,1.6228896224638447,3.8500785835203715,121.15536156238522
519.9604181480008,TwoControl,run_9,Piped,63136,False,58334,0,4802,400006,31.306405572850053,305.39489994823816,11271,0,36.899004644050365,29.683467359198403,1.7030424485383264,3.7884544299122354,117.22564168179997
271.2086515330011,TwoControl,run_16,Piped,11538,False,10644,0,894,400578,69.07983354805037,27.24671549233608,16523,0,61.448897097376175,6.175747752713505,2.020636534609366,0.7136419214075431,164.66221317235613
342.32225661600023,TwoControl,run_6,Piped,48240,False,44627,0,3613,400009,39.18197832567603,141.30701921870968,8354,0,26.732799008006623,24.204717364988028,1.7610357329176622,2.839819349694153,125.96517009025956
444.7309912439996,TwoControl,run_27,Piped,61198,False,56567,0,4631,400013,37.46853386479415,228.37131676698846,10358,0,34.3990620029781,28.78110282194939,1.7055034508448443,3.61667000801026,123.45049620116879
397.86736520500017,TwoControl,run_13,Piped,62500,False,57770,0,4730,400001,32.75471908680993,194.0897613332345,9051,0,28.47333140495175,28.521312481761925,1.6165455968057358,3.5660184518819733,117.70898400867918
518.1373507419994,TwoControl,run_11,Piped,56456,False,52228,0,4228,400000,38.01331338065029,304.74076569826684,11356,0,36.940461139147374,27.09543813096934,1.6863292940615793,3.3583787100633344,121.69229537986212
418.8076408400084,TwoControl,run_18,Piped,57310,False,52961,0,4349,400000,24.128210291150026,229.828711037233,8350,0,27.472039352112915,26.528345096565317,1.6501154823345132,3.2442029845551588,108.04367379262112
349.45485987899883,TwoControl,run_26,Piped,43793,False,40472,0,3321,400004,29.253773135460506,170.59068993792607,6926,0,21.995607225009735,20.732627753028282,1.7319646373198339,2.5523714789142105,114.55578789325045
490.3753792500356,TwoControl,run_20,Piped,60561,False,55919,0,4642,400001,34.73212882701773,273.714338654303,11872,0,36.443091993860435,29.962205445801374,1.6385487785446458,3.4687650550622493,121.32297581428429
567.20496847498,TwoControl,run_12,Piped,61424,False,56724,0,4700,400001,38.845089434762485,342.1170950990054,9389,0,31.860276403138414,31.059909952338785,1.771865216724109,3.819227739062626,131.4438066641451
377.18270646600104,TwoControl,run_19,Piped,55126,False,50871,0,4255,400032,35.90677618384143,175.7303019279334,8401,0,26.49195354294352,26.88398607292038,1.694344108183941,3.2282186899865337,121.7441497282507
529.8190990709991,TwoControl,run_4,Piped,68051,False,62936,0,5115,400001,32.89930161532902,316.5592839928868,9682,0,30.083845020080844,33.081092653979795,1.6334637783165817,3.9993638530213502,118.23541498122722
461.0370419539995,TwoControl,run_15,Piped,57002,False,52743,0,4259,400002,33.60114503779005,255.78556372022467,9876,0,33.30276111800049,26.60230790683272,1.687762449371803,3.3049382381068426,118.34621198227796
11.241558738984168,BlendManual20,run_22,Piped,60,True,58,0,2,7245,1.4149501831270754,0.019621457904577255,341,112,1.6573700325097889,0.05146343866363168,0.04023950616829097,0.0161600757855922,8.968474062392488
